target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
21759445.26463765,33984542.46948381,151455444.4669687,788436492.6691084,37952205.513337314,58932210.56288671
20999365.03880019,32537493.63860263,218164125.2273264,1196819214.0566878,39665223.34753809,61722462.62424091
22181780.245381895,34330285.59269131,432319541.5618122,3426714017.627163,40463264.38813626,62021317.21620459
20364924.719318636,32881601.147010107,207461019.78652096,1246519036.2212117,37638347.873853095,58408317.51292368
21178324.365106862,33197130.52235876,455454366.0254238,3009572458.888872,39915410.93675994,62542234.90356068
21456352.43083887,33724344.51934541,270654286.2877441,1536990322.517348,39301274.080238044,61782814.49711486
21745038.80564635,34237151.04824697,358204636.09817594,2445010842.717315,39196152.047450274,63006223.3548797
20432159.66737152,32486817.664459974,856531271.0417997,7882899846.643366,40447226.745744,63351685.21241866
21513018.90151216,33456685.93689733,593790729.0911425,4908912258.718333,41972948.47857315,62918894.38249365
22061197.379992127,34296100.97962304,252267186.20025918,1410569746.0075097,39449235.31298673,61127937.350929715
20708122.287801877,33405516.350995544,153384501.20038074,834675185.1219556,39883062.48533269,62441476.81223668
21588381.899991922,33466465.538586505,753995366.0988495,5608266117.458449,39607919.79401463,61024246.93328781
21183022.405903164,33634656.900306016,210752238.45098743,1268995877.4318223,41673992.60197911,65436147.701175466
21961784.289665584,34215922.460917875,159759510.60370013,743478611.1691747,39641542.31478346,61530022.32098288
20950384.594168246,32921930.672215234,137511296.96617737,544960147.6346692,36266271.91882363,56798270.501898915
22581184.43948633,34653350.986600175,90616380.8915058,288077104.0546607,38218920.67764706,61357340.89003754
21749430.147398684,33521368.49619521,176858742.7929742,982136556.1790996,41024797.96648787,63774290.734004624
21277862.36583693,33694733.4146726,396584351.1800398,3177331652.607724,40132369.05088432,63824755.98421936
20358107.67159466,33188226.802996926,255076024.90002614,1446757977.4558463,38432436.00450557,58669803.85442838
21288157.846152678,33903557.701618895,125000993.81900638,494707894.474347,38460129.36989179,60726837.41373664
20715320.456460718,32824292.39457018,1250089136.8401623,9075568570.32882,40047099.34691103,62757963.99262535
20361243.757828157,32849477.95738237,486922081.1931175,4112201871.0635567,38488867.85559741,61427940.26783736
21717598.412888236,33553530.204858422,245992772.36070222,1528593494.7012756,39906560.0843616,62701090.127713874
22738850.853376433,36532805.50138696,144449691.5731238,540356859.1111522,38425811.05671409,59255137.238501705
22525886.14833977,34510205.66811171,600202644.3180423,5097691084.133284,38143170.03497996,60841787.2223298
20829103.79327217,33307080.367917836,160579456.66608503,769060512.7252557,38015761.99246183,61291117.90810385
21033255.304369353,33107564.136152152,403146533.22084993,3275793653.5419407,40757509.96309176,62626481.597203664
21492366.402563248,33775177.101930365,740940460.8679614,6547288034.316036,39543989.31257996,61410651.725203514
20978674.894031968,32950857.239286765,297816080.2780974,1856895036.6591573,38204974.433907986,59843243.45443814
21192726.56471648,33418708.80500843,311780609.8854146,2090092401.3976076,35612463.50335935,57685120.24491937
19751263.45231464,31864290.915454626,233686075.86811638,1355076505.3056397,39012791.092154495,61819066.06498815
20599310.59205816,32978499.1932267,388257642.29123586,2759002992.0119667,36919011.7130749,61751880.696433015
21700266.77499532,34554872.63943344,159826273.53991392,840934190.5971181,38567879.89424788,59257625.6075157
21382301.198598478,33477555.373219583,306412824.1377797,2156835455.031145,38236565.74868882,61474914.16107368
20993496.49343039,32923734.001788277,261158702.64713955,1759394300.5597453,38569890.159296304,59877064.05561941
19631326.939278293,31890784.40833354,869598774.6034725,7595925666.69992,40243948.39548653,61664715.643941745
24090941.770147275,37087688.78875958,146426257.8607118,691749578.8128052,36963308.29408854,59654047.76440822
20983800.10374235,33289656.245449003,585237260.6330044,3792898510.1348767,38261602.55354737,61442828.44316755
22139982.283158943,33795143.403306335,1098662168.91157,9957350261.59171,39695464.54219178,62887875.2413309
20929499.023666855,33326124.945352618,343472454.89280695,2405138234.12457,39335938.200667135,61182159.205814146
20390498.423005953,32224853.118628565,236101970.93327397,1655170920.7451391,38740882.430251494,61468496.59236597
21929290.071533386,34548836.628419094,1309013968.713549,11781377843.484594,38697293.305557534,62023052.73999037
20930877.266513187,33383673.59127375,151425946.4696661,645549687.8613557,39389356.38034172,61278647.0965223
21488236.121174827,33800529.04373205,478342604.47586066,4012607328.7162986,40518250.64966085,64395664.329114944
20772052.22678264,33016781.80710097,217856516.28236163,1184107001.0117762,39419643.490513146,61179651.84316016
21218978.91736751,32904520.582099654,466819230.72468513,3704761123.273008,40977901.365513034,62550665.82694504
21441965.343141377,33541108.985111553,443542093.4985441,3605612358.6168633,39652304.6178369,61701704.78816559
22213966.2600567,34406915.86203516,178276125.54510993,1104417418.372502,38337178.38030782,61106341.7026771
21424874.652778033,33338201.53770912,443078063.7135503,3711210312.638834,38386071.735666625,61364406.435710885
22002625.076825492,33803486.62413481,215568450.34086865,1211428231.9681516,36653895.67986066,58936018.09878385
20885746.188891243,32788468.516941216,668182680.371785,5111976028.765563,39697925.1167303,62484989.09520987
22556611.93108142,34769741.38921099,130652121.56039408,575426931.8578812,38862203.85715765,60324304.96029167
21025867.650827337,32889881.14760548,528237803.90200454,3119358166.9457197,40253277.843481995,61819707.84933444
21062648.064497605,33118639.009244386,733321014.7126915,6229312517.903455,37017462.94954676,58323937.59905986
22346307.116108753,34355239.49190293,582005106.0707122,3729631895.2174635,40656329.10873988,64513463.371906936
20811006.470959686,32640114.01585989,344628736.9759686,2707795846.6640615,39346786.30520815,61912460.288446106
21065633.595241293,33564125.02969837,664785161.4009842,5667160086.23399,37919252.17929742,60584816.42806208
21783474.34519752,33219434.133973405,154924464.09732053,499423895.4477111,37355559.7747702,59265864.08002039
21751421.98564845,34131041.70415347,267598796.77408507,1699160878.462601,38651559.52813483,60292011.21166155
21643901.923096586,33534375.005358797,415173107.8921873,3209399870.354191,41589234.85382369,64098281.382452555
22635413.575376216,34670655.159511425,120991736.74867426,458822692.1082792,39983910.33195655,63167466.02233605
21467861.105447777,33602676.660841435,240460923.03460076,1419444163.6039472,40272559.923082784,61805186.83105469
20688685.59888425,32926576.411296267,293106010.5348972,2145521158.201215,40240044.660366476,63813412.77588446
21590115.397366703,33628422.93097773,567928942.9476622,4267122712.909193,40180743.30442339,62732456.42541405
21519249.31988571,33603528.625769965,216314052.65065086,844973643.1313004,37697457.76360371,61525549.64705227
21821412.659683414,34115292.78025965,796486995.4153435,7172199426.6795435,39511401.26174355,63115808.19904679
21886466.177110113,34593559.18933534,690530832.8327043,6302944748.49932,39705275.66429442,61846991.08578264
21336272.632731494,33567901.047302835,56906263.04115084,143148052.41262928,40699176.649304256,61911536.11841007
22076571.865053494,35011635.263354845,495551128.71544385,2941483357.787295,39992027.15232787,62305686.612698056
22644024.53997789,35230246.28676079,83214398.8105546,201305860.6898786,38588059.307502724,61432639.01172729
20434072.4571802,32093435.823326726,239796502.948341,1043226930.444271,38107715.14741086,60986252.724168286
21629005.348238178,34039007.09943767,1489325676.67669,13999439878.122229,40387434.890117094,63776027.74790052
20818642.402780306,33579053.82782594,97301923.2135136,256824622.4446158,36084742.075194284,58736931.51020392
21667713.266421475,34127971.36658995,331222047.0583914,2233919394.778341,39442788.61396788,63051571.088393986
22810463.394091237,35804676.524986416,199449384.96271393,1231459683.922819,38886559.53770167,61351241.36054616
