target_accuracy,target_precision,target_recall,target_f1,source_accuracy,source_precision,source_recall,source_f1,trans_source_accuracy,trans_source_precision,trans_source_recall,trans_source_f1,transfer_score
0.9041666666666667,0.9145299145299145,0.8916666666666667,0.9029535864978904,0.59,0.59375,0.57,0.5816326530612245,0.555,0.5567010309278351,0.54,0.5482233502538071,14.475665242688493
0.8708333333333333,0.9158878504672897,0.8166666666666667,0.8634361233480176,0.64,0.6458333333333334,0.62,0.6326530612244898,0.645,0.6593406593406593,0.6,0.6282722513089005,12.86350575683532
0.9125,0.9304347826086956,0.8916666666666667,0.9106382978723404,0.56,0.5566037735849056,0.59,0.5728155339805824,0.58,0.58,0.58,0.58,15.31644891001743
0.8875,0.911504424778761,0.8583333333333333,0.8841201716738197,0.69,0.6938775510204082,0.68,0.686868686868687,0.64,0.6521739130434783,0.6,0.6250000000000001,13.232698241539955
0.95,0.9736842105263158,0.925,0.9487179487179489,0.535,0.5368421052631579,0.51,0.523076923076923,0.54,0.5425531914893617,0.51,0.5257731958762887,13.760920629014667
0.8791666666666667,0.9333333333333333,0.8166666666666667,0.8711111111111112,0.63,0.63,0.63,0.63,0.665,0.6774193548387096,0.63,0.6528497409326425,12.896785815011517
0.9375,0.972972972972973,0.9,0.935064935064935,0.585,0.5894736842105263,0.56,0.5743589743589743,0.55,0.5520833333333334,0.53,0.5408163265306124,16.295910363024653
0.8916666666666667,0.9351851851851852,0.8416666666666667,0.8859649122807017,0.66,0.6538461538461539,0.68,0.6666666666666666,0.625,0.6288659793814433,0.61,0.6192893401015229,13.709038334861548
0.9166666666666666,0.9545454545454546,0.875,0.9130434782608695,0.545,0.5445544554455446,0.55,0.5472636815920399,0.515,0.5145631067961165,0.53,0.5221674876847291,16.31357825830834
0.9041666666666667,0.944954128440367,0.8583333333333333,0.8995633187772926,0.725,0.7472527472527473,0.68,0.7120418848167539,0.695,0.696969696969697,0.69,0.6934673366834171,13.510059470822977
0.9125,0.9541284403669725,0.8666666666666667,0.9082969432314412,0.535,0.5346534653465347,0.54,0.5373134328358209,0.54,0.5425531914893617,0.51,0.5257731958762887,16.55473549915786
0.9125,0.9304347826086956,0.8916666666666667,0.9106382978723404,0.55,0.5471698113207547,0.58,0.5631067961165048,0.595,0.6043956043956044,0.55,0.5759162303664922,16.619274308159614
0.9,0.9444444444444444,0.85,0.8947368421052632,0.585,0.5913978494623656,0.55,0.5699481865284974,0.565,0.5698924731182796,0.53,0.5492227979274611,18.57125354719023
0.9041666666666667,0.9369369369369369,0.8666666666666667,0.9004329004329005,0.575,0.5789473684210527,0.55,0.5641025641025641,0.585,0.5876288659793815,0.57,0.5786802030456853,17.738982571807206
0.8791666666666667,0.9174311926605505,0.8333333333333334,0.8733624454148473,0.605,0.6179775280898876,0.55,0.582010582010582,0.575,0.5773195876288659,0.56,0.5685279187817258,13.313900525718312
0.9166666666666666,0.9464285714285714,0.8833333333333333,0.9137931034482758,0.605,0.6179775280898876,0.55,0.582010582010582,0.59,0.59375,0.57,0.5816326530612245,14.501180439230316
