target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
511264.31385991443,693508.3582672302,699744.1590072958,977259.3914317813,677100.5243730358,953728.672224293
474738.67756328004,718540.1872434609,596224.43613252,1027661.1063263087,576159.9873936645,889013.6499199094
401160.28638184594,601721.0708565599,712503.7198739894,1465842.410892359,609909.6659565496,1287021.0919830448
511298.93319278286,799571.34570625,521029.79609732964,730194.589244074,468507.738533505,694000.7241476558
555463.5752603713,877258.6315673908,612727.6269194742,979357.7923696876,553701.0650254205,920777.4682341387
561231.9583368263,903805.5407392201,583884.7689357144,913101.4772140223,593682.452153147,973928.5223353041
644701.796275332,1176100.5703233487,771957.4369849216,1191814.8350152024,680374.0202648817,1121338.3579712198
412672.86454535386,553349.3331271154,683981.3715363683,1624696.3278897963,681115.1543205396,1681493.0551043402
494434.0960755173,752100.7980025975,854753.455310366,1509157.3266421556,827482.2313692294,1516031.0768295464
356232.6166744908,533523.8861203175,456570.4715537315,662850.9942037743,447371.86402006657,642064.4487301628
431450.5141822106,657936.1184339259,779256.4370429754,1383056.3180196395,714571.6862120106,1285602.7209806598
525633.2793903806,799802.9958600228,507809.921149759,647856.7229859896,499899.0383879803,616486.5435234267
561060.0967857628,893085.0526289792,504192.64696232544,719013.1884388222,443180.2971210878,571162.3937542768
698264.649646566,1556081.7552582037,728023.2897779552,1255228.8898208963,619007.1231167563,997350.557873603
4.64004921507936e-310,4.787192703175028e+180,0.0,1e-323,4.6400492149679e-310,4.64004921507066e-310
573530.9124669406,918256.3251374785,767040.991245333,1204575.7747891187,729370.6237313765,1448771.8429128209
431140.5032838807,579693.8583881584,813780.1006689342,1351846.211980656,732295.7874327814,1267408.589286779
455151.9533923494,602598.0002846521,638838.4809495498,1220031.4651346582,629624.0074891571,1217218.2073315452
444548.7395212467,721316.2677589363,508779.5199197674,729052.0550432845,477666.8989477352,679623.6228613094
4.63995599652476e-310,2.3404e-320,2.75859452845e-313,3.18299368665e-313,5.593e-321,4.6400492150916e-310
4.6399559965249e-310,4.640049214941e-310,4.63995599658054e-310,4.6400492150916e-310,4.6399559965249e-310,4.640049215094e-310
5e-324,4.6400492149355e-310,4.639955996583e-310,4.64004921509714e-310,4.63995599652486e-310,4.64004921493944e-310
406108.2297561468,568365.856322682,515404.998787235,815011.7062787607,511976.4192257326,781257.1805534731
480144.2512100195,684957.9912462049,671465.6839863614,1213185.7903529822,615287.7391319899,986500.1829827675
414763.39560243866,581614.3128011437,848821.3049884589,1826933.0303438725,704187.5238440615,1399221.3387825105
629117.117218792,1064790.2503596821,776314.9329334976,1255449.8781787162,757924.5795044682,1241714.9607085173
4.914375781900043e+252,4.6400492151248e-310,2.599037212203662e-144,4.6400492151074e-310,1.417393997810041e+190,6.90195322968345e-310
540176.2308373348,776365.9401638657,574142.662701876,845328.9284761447,554847.857865563,804623.899832568
501629.1119807276,691633.5819259868,701110.3599569345,1078929.3080448902,685463.7025184114,1071057.0904667873
616650.2737215619,1224220.505603919,918141.2375831574,2342803.1243344606,772364.8525426886,1311193.8233487934
392588.62996481673,679177.0008778468,402442.2465651185,546889.2257211395,391328.344167587,527112.1780031503
514580.9291919073,917431.5065473383,677116.7674458661,1032588.9381997387,635440.2332243276,980073.1883565368
