target_accuracy,target_f1,source_accuracy,source_f1,trans_source_accuracy,trans_source_f1
0.9708333333333333,0.9699570815450643,0.355,0.3645320197044335,0.45,0.45
0.9625,0.9613733905579399,0.415,0.4705882352941177,0.55,0.55
0.9583333333333334,0.9576271186440678,0.67,0.6562500000000001,0.665,0.6564102564102564
0.95,0.9482758620689654,0.635,0.6178010471204188,0.61,0.5979381443298969
0.9375,0.9356223175965666,0.375,0.4075829383886256,0.505,0.4974619289340101
0.9375,0.9361702127659574,0.485,0.538116591928251,0.53,0.5104166666666666
0.9541666666666667,0.9531914893617022,0.37,0.38834951456310685,0.475,0.4723618090452262
0.9375,0.9361702127659574,0.51,0.4999999999999999,0.585,0.5786802030456853
0.9375,0.9356223175965666,0.53,0.5204081632653061,0.57,0.5520833333333334
0.9416666666666667,0.9396551724137931,0.65,0.6354166666666666,0.595,0.5929648241206029
0.95,0.9482758620689654,0.485,0.47179487179487184,0.56,0.5555555555555555
0.9458333333333333,0.9446808510638298,0.38,0.3673469387755102,0.46,0.45454545454545453
0.9458333333333333,0.9451476793248945,0.42,0.4423076923076923,0.495,0.4975124378109453
0.9541666666666667,0.9535864978902954,0.515,0.4867724867724868,0.535,0.5326633165829145
0.9375,0.9372384937238494,0.365,0.38048780487804884,0.47,0.4752475247524752
0.9208333333333333,0.9191489361702128,0.475,0.4067796610169491,0.54,0.5157894736842104
0.9375,0.9356223175965666,0.56,0.588785046728972,0.6,0.607843137254902
0.9541666666666667,0.9527896995708154,0.35,0.3627450980392157,0.5,0.4897959183673469
0.9375,0.9356223175965666,0.345,0.3906976744186046,0.49,0.48484848484848486
0.9625,0.9613733905579399,0.67,0.6666666666666666,0.625,0.6153846153846154
0.9416666666666667,0.9391304347826087,0.585,0.5654450261780104,0.53,0.5252525252525252
0.9333333333333333,0.9316239316239316,0.445,0.4248704663212435,0.485,0.4824120603015075
0.9375,0.9344978165938865,0.55,0.5588235294117646,0.605,0.6069651741293532
0.9458333333333333,0.9437229437229437,0.475,0.4827586206896552,0.56,0.5510204081632654
0.95,0.9491525423728815,0.375,0.4292237442922375,0.515,0.5076142131979695
0.95,0.9478260869565217,0.66,0.6344086021505376,0.59,0.59
0.9416666666666667,0.9401709401709402,0.575,0.5728643216080402,0.595,0.5888324873096447
0.9375,0.9356223175965666,0.405,0.430622009569378,0.53,0.505263157894737
0.9416666666666667,0.9391304347826087,0.3,0.34579439252336447,0.455,0.43523316062176165
0.9458333333333333,0.9451476793248945,0.605,0.572972972972973,0.59,0.5816326530612245
0.9333333333333333,0.9316239316239316,0.685,0.6666666666666666,0.63,0.6262626262626263
0.9416666666666667,0.9401709401709402,0.535,0.5674418604651164,0.625,0.6268656716417911
0.9375,0.9356223175965666,0.57,0.5784313725490196,0.57,0.5425531914893618
0.9375,0.935064935064935,0.44,0.41666666666666663,0.47,0.4421052631578947
0.9208333333333333,0.9184549356223176,0.685,0.6735751295336787,0.625,0.6153846153846154
0.9416666666666667,0.9406779661016949,0.55,0.5631067961165048,0.635,0.6217616580310881
0.95,0.9491525423728815,0.715,0.7076923076923077,0.66,0.6530612244897959
0.9416666666666667,0.9406779661016949,0.59,0.6306306306306306,0.625,0.6113989637305699
0.9541666666666667,0.9527896995708154,0.44,0.4343434343434343,0.51,0.4999999999999999
0.9666666666666667,0.9655172413793104,0.645,0.6395939086294417,0.63,0.6185567010309279
0.9833333333333333,0.983050847457627,0.395,0.39195979899497485,0.51,0.49484536082474223
0.95,0.9491525423728815,0.615,0.5837837837837837,0.61,0.6060606060606062
0.95,0.9478260869565217,0.625,0.6305418719211823,0.56,0.56
0.9208333333333333,0.9191489361702128,0.64,0.6250000000000001,0.63,0.6262626262626263
0.9166666666666666,0.9130434782608695,0.495,0.4656084656084656,0.54,0.5257731958762887
0.9416666666666667,0.9406779661016949,0.69,0.7102803738317756,0.73,0.7299999999999999
0.9583333333333334,0.957983193277311,0.57,0.5425531914893618,0.59,0.5816326530612245
0.9375,0.9356223175965666,0.665,0.641711229946524,0.63,0.63
0.9541666666666667,0.9527896995708154,0.47,0.5046728971962616,0.515,0.5076142131979695
0.9208333333333333,0.9191489361702128,0.325,0.3601895734597157,0.43,0.4356435643564357
0.9375,0.9356223175965666,0.395,0.3980099502487563,0.53,0.53
0.9416666666666667,0.9406779661016949,0.525,0.5128205128205129,0.55,0.5408163265306124
0.9333333333333333,0.9322033898305084,0.74,0.74,0.675,0.6666666666666667
0.9583333333333334,0.9576271186440678,0.455,0.48341232227488157,0.525,0.5365853658536585
0.9291666666666667,0.9276595744680851,0.35,0.3925233644859813,0.515,0.5025641025641027
0.9375,0.9356223175965666,0.59,0.616822429906542,0.59,0.577319587628866
0.9375,0.9361702127659574,0.455,0.4630541871921182,0.505,0.4974619289340101
0.9,0.8991596638655461,0.715,0.7135678391959798,0.65,0.6464646464646464
0.9458333333333333,0.944206008583691,0.435,0.44878048780487806,0.54,0.5353535353535354
0.9458333333333333,0.9446808510638298,0.51,0.49484536082474223,0.58,0.5714285714285714
0.9458333333333333,0.944206008583691,0.275,0.2995169082125604,0.365,0.36815920398009955
0.9541666666666667,0.9531914893617022,0.425,0.4748858447488585,0.455,0.4784688995215311
0.95,0.9491525423728815,0.615,0.6010362694300518,0.635,0.6439024390243901
0.9375,0.9361702127659574,0.53,0.5204081632653061,0.455,0.4467005076142132
0.9291666666666667,0.9276595744680851,0.52,0.5339805825242718,0.595,0.5803108808290157
0.925,0.9224137931034484,0.535,0.5753424657534247,0.615,0.624390243902439
0.9666666666666667,0.9655172413793104,0.58,0.6216216216216215,0.61,0.5894736842105264
0.9541666666666667,0.9523809523809523,0.315,0.33170731707317075,0.42,0.3829787234042554
0.9541666666666667,0.9523809523809523,0.36,0.34693877551020413,0.46,0.46
0.925,0.9243697478991596,0.445,0.47887323943661964,0.515,0.4974093264248704
0.95,0.9491525423728815,0.595,0.5573770491803278,0.57,0.5520833333333334
0.925,0.9224137931034484,0.67,0.6632653061224489,0.69,0.69
0.9333333333333333,0.9316239316239316,0.455,0.41711229946524064,0.415,0.380952380952381
0.9458333333333333,0.9446808510638298,0.49,0.48484848484848486,0.54,0.5257731958762887
0.9333333333333333,0.9322033898305084,0.41,0.42718446601941745,0.54,0.5257731958762887
0.9416666666666667,0.9391304347826087,0.59,0.5684210526315789,0.575,0.5549738219895288
0.9458333333333333,0.944206008583691,0.68,0.6893203883495145,0.63,0.6185567010309279
0.9458333333333333,0.9446808510638298,0.46,0.47058823529411764,0.58,0.5625000000000001
