target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
32614911.595541906,52568879.81275929,36814246.60982048,55853377.64392295,37159508.505877756,58381481.27615139
41844287.85275559,57420678.067467175,44523733.38892433,62087795.053514354,40977124.83274434,57141012.334033765
35515937.04380651,49336470.98435822,36219094.01460811,48832395.87278183,33641716.99521398,45762712.4684326
33759473.90283051,48428920.42046629,39772007.4087617,55156413.02107251,39648626.225137,54882556.168649994
43482160.29103508,61635881.41827419,46746009.9776527,61432678.5636588,43771839.069272816,58788475.609849386
40427473.45433795,56124252.28418943,44003403.99966832,63502709.66889314,42649122.27851277,60368343.0977584
44091206.75631459,65293445.90798433,40197272.37053632,53372216.69942677,35250851.84548607,47430100.81489487
32814253.5113295,45929662.533248566,40320893.59821128,57458380.62790697,42257717.38095964,59094906.3545325
35257867.69414792,48733983.3321918,46937540.566498645,68953475.73225929,45951946.20763581,66380945.704520345
36031627.703902766,50154306.61496112,37899551.329359114,50450319.69671132,34143326.09673699,46869808.29364787
43516249.46295573,61187422.58221107,48229614.9015364,57675359.80939879,42334952.10383591,51776640.157227
36974596.84382738,55231042.09679992,47638034.28605239,61218245.43869613,41878761.570768625,55168584.58926165
