source_mae,source_mse,source_rmse,target_mae,target_mse,target_rmse,trans_target_mae,trans_target_mse,trans_target_rmse
244960.09552448514,117652549040.99548,343005.1734901319,566847.5917090236,971091822474.6666,985439.9131731304,766313.4336902468,1764303251665.6484,1328270.7749798791
224138.1933967238,95900105317.28322,309677.4213876162,594140.7375228608,932142546662.657,965475.2957288224,771140.2474871184,1695756685642.4211,1302212.2275736858
231993.9260014668,98303160487.39677,313533.3482859467,598077.7423637228,951722318070.5057,975562.5649185734,728314.7770451412,1364356279856.562,1168056.6252783134
221821.0475731505,92327081173.68578,303853.71673502,598952.5524175777,1005301109021.8867,1002647.0510712564,777916.6265055605,1715143240701.4805,1309634.7737829355
224944.2848334874,97342223312.8528,311997.15273196454,611925.5810538309,1001509579857.0112,1000754.5052893898,785967.4058483145,1880758720668.2458,1371407.569130434
231003.04478605252,104008177836.34705,322502.9888797111,608641.2537695137,1054654857599.8351,1026963.9027735274,792061.4792107458,1794895691906.425,1339737.1726971022
223215.28998273215,95413731732.25682,308891.1324921077,568789.1751949788,976729632224.5386,988296.3281448225,749760.7026681936,2190247927128.1199,1479948.6231380196
223557.66302356977,89915173938.52519,299858.58990284934,576838.1222338486,1040463765042.6688,1020031.2568949389,762457.1641665675,1648043522255.5,1283761.4740501835
231424.0086034667,99913806173.10086,316091.4522303646,599971.0107171448,1014391360879.9755,1007169.9761609137,747245.3286870099,1974958729091.2876,1405332.2486484423
240344.7314671935,111190979978.81837,333453.115113382,599925.8678572151,1048772211771.8638,1024095.8020477692,767986.1466952573,1583004599440.9067,1258175.106827705
236410.89691102476,106534164734.49315,326395.71800882,588467.0651686599,963994355153.3962,981832.1420453683,780222.5768304499,1727052201399.1877,1314173.5811525006
232258.1343647208,107214100633.67516,327435.6434991083,635718.4640663005,984684949659.8949,992312.9293019894,784962.1308544015,1876479272673.8228,1369846.4412750148
222355.90599143237,91252687131.9919,302080.59707964014,585220.2706710495,1034755669163.9794,1017229.4083263517,807752.7865906875,1796442285339.327,1340314.2487265167
232766.099242475,104760473501.1688,323667.22648604505,586756.1703663175,950443918105.5825,974907.1330673412,804966.2911017663,1957241130923.5945,1399014.3426439897
239795.51866527178,108337834386.93909,329147.1318224406,595908.487090136,932722426646.9485,965775.5570767716,748300.3472893789,1540209324776.4104,1241051.7010892055
240492.97500591702,109601118224.89326,331060.5960015376,617658.3423066778,1031740047503.5721,1015746.0546335251,810463.510021168,1841330306462.2114,1356956.2654935536
238386.65730777595,110447114123.95978,332335.8453792786,603014.2170376132,1004399180607.8822,1002197.1765116295,740203.807472021,1504621425820.636,1226630.1096176615
233904.75393607758,103045484486.54625,321006.9851055367,564696.0466483446,1010133160746.3965,1005053.8098760665,758669.1179765082,1640489889214.9324,1280816.102809038
224864.70277352072,91716441926.92467,302847.2253908308,597121.9878504719,1016661158009.5156,1008296.1658210923,805588.1094111591,1729496999244.4119,1315103.4176993123
