target_accuracy,target_f1,source_accuracy,source_f1,trans_source_accuracy,trans_source_f1
0.9416666666666667,0.9411764705882353,0.505,0.4923076923076923,0.53,0.5154639175257731
0.9416666666666667,0.9406779661016949,0.22,0.23529411764705882,0.41,0.3917525773195877
0.9625,0.9620253164556962,0.515,0.5570776255707762,0.56,0.5643564356435642
0.95,0.9491525423728815,0.65,0.6634615384615383,0.595,0.5888324873096447
0.9375,0.935064935064935,0.47,0.4479166666666667,0.45,0.43298969072164945
0.9291666666666667,0.9264069264069265,0.44,0.4615384615384615,0.495,0.4873096446700507
0.9208333333333333,0.9177489177489178,0.67,0.6732673267326733,0.635,0.6178010471204188
0.9375,0.9356223175965666,0.43,0.42999999999999994,0.54,0.54
0.9291666666666667,0.9276595744680851,0.66,0.6494845360824743,0.67,0.6632653061224489
0.9291666666666667,0.9276595744680851,0.515,0.4974093264248704,0.54,0.5306122448979592
0.9583333333333334,0.9576271186440678,0.485,0.4180790960451977,0.495,0.47120418848167545
0.9625,0.9613733905579399,0.39,0.46956521739130436,0.505,0.5217391304347827
0.9666666666666667,0.9661016949152542,0.485,0.4975609756097561,0.425,0.42786069651741293
0.9541666666666667,0.9535864978902954,0.67,0.6562500000000001,0.635,0.6256410256410256
0.95,0.9482758620689654,0.525,0.5365853658536585,0.53,0.5104166666666666
0.95,0.9482758620689654,0.485,0.5071770334928231,0.575,0.5771144278606964
0.9583333333333334,0.9572649572649572,0.47,0.5137614678899083,0.63,0.6262626262626263
0.9666666666666667,0.9661016949152542,0.525,0.5454545454545454,0.65,0.6354166666666666
0.9666666666666667,0.9661016949152542,0.55,0.536082474226804,0.585,0.5870646766169154
0.9541666666666667,0.9527896995708154,0.52,0.5247524752475248,0.525,0.5077720207253886
0.95,0.9487179487179489,0.595,0.5759162303664922,0.58,0.5961538461538461
0.925,0.9230769230769231,0.575,0.5971563981042655,0.575,0.5685279187817258
0.95,0.9487179487179489,0.675,0.6700507614213199,0.64,0.6288659793814433
0.9541666666666667,0.9535864978902954,0.62,0.5824175824175825,0.585,0.5654450261780104
0.9208333333333333,0.9184549356223176,0.69,0.6702127659574468,0.72,0.7142857142857142
0.9708333333333333,0.9702127659574469,0.375,0.31693989071038253,0.485,0.4771573604060913
0.9541666666666667,0.9527896995708154,0.355,0.37681159420289856,0.46,0.46
0.9458333333333333,0.9446808510638298,0.635,0.6331658291457286,0.64,0.6363636363636364
0.9625,0.9617021276595745,0.45,0.48598130841121495,0.485,0.49261083743842365
0.9458333333333333,0.9446808510638298,0.36,0.3904761904761905,0.455,0.4467005076142132
0.95,0.9482758620689654,0.395,0.3664921465968586,0.485,0.4771573604060913
0.9583333333333334,0.9576271186440678,0.65,0.6464646464646464,0.665,0.6598984771573604
0.9708333333333333,0.9699570815450643,0.37,0.4056603773584906,0.43,0.4123711340206186
0.9458333333333333,0.944206008583691,0.475,0.4827586206896552,0.56,0.5510204081632654
0.95,0.9482758620689654,0.39,0.396039603960396,0.57,0.5612244897959183
0.9375,0.9356223175965666,0.585,0.5829145728643216,0.505,0.5025125628140703
0.9416666666666667,0.9416666666666667,0.35,0.3564356435643565,0.46,0.44329896907216493
