target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
454476.3003145101,628424.815413962,531114.6234150267,737209.3298773294,526115.1990449016,745606.7472031234
554093.5504149777,947088.3529758253,733187.1074043383,1017081.1919564016,649994.4838051283,953684.2148659556
541291.2119387907,874495.3020968324,931042.5942907183,1532956.5870910806,839763.6930193207,1397756.0831219335
443310.4409730598,594116.6863434243,637838.8606843507,866665.0870624756,551454.3824927962,767761.0775950855
585170.7803046126,943548.9321127643,785020.8317132582,1083668.7709678474,708418.8772384403,1003034.2737493473
625469.5185892973,1001542.2408035174,1073631.7668905437,1513387.518292069,786152.4397443071,1267184.2002626422
639089.1499302802,966413.1032610176,925024.0476681765,1248223.4451903333,806315.9651993067,1184019.6821328565
519049.3217901615,735181.4339025433,800550.8279032301,1102076.939593286,708136.5117018789,1063505.6726661448
623361.0475151956,972268.4305343534,1199088.770527879,1603293.108774118,937229.005736212,1564204.156440527
633762.688415978,941611.7202531414,956537.1933637314,1761820.674085475,819168.1395218864,1595261.1957611893
434875.9427479149,606471.0794971386,774403.8395734834,1309720.963381853,659392.9542413688,1242975.4780118586
581918.3885147449,808510.0838175889,762402.176759159,1302540.757403007,731790.4043206829,1236926.7412109526
463713.34268485394,700996.9839632267,1027608.6508148107,1506492.623297348,751491.1657788159,1355775.421024848
653719.0730933154,1047580.1398157042,833260.1588560853,1097374.3691911052,795935.2785399145,1050293.5803061714
415199.6633941812,590404.4881264698,757352.454737758,1120261.792423612,642086.9728022151,1016330.8391003205
512986.31688002683,780626.2273148658,1032734.8051394928,1435531.7834658835,718720.7178390329,1114779.0987451533
442148.9415231288,638790.7774530267,625606.6625762335,832348.1643603446,585809.8201158594,782784.339458325
617037.8660167166,997928.4801505208,637916.4845310233,846097.7046765639,620561.5718558413,815464.7123206609
507403.6591008108,710897.4597988449,708507.8490288429,1013626.6964042753,574516.417628201,893573.6379740518
395011.04201274464,537772.1588341654,755490.7317857307,1179350.028149156,635624.6842542504,1101913.75144175
485252.60227739176,817046.3277781007,728192.9605686357,1151958.1832949927,661519.4333780764,1078005.5540292992
470673.27098132286,704233.0800111734,671333.3865869264,977381.3462588827,622554.644780318,903236.5518417283
502063.6151158858,672641.3756299561,982026.6672192652,1575447.4394803264,889693.38546664,1556378.7559200418
359222.8100405385,497511.15649643034,644044.7382431586,1117941.4814775207,649694.7763157733,1128378.3075549759
441512.87814068125,704882.2307620178,746221.1794792442,1140678.7444829212,596195.6818600118,1006803.4699169815
417778.2245307108,595291.7289684501,994138.480045306,1883909.1958516156,803146.5759329027,1748148.9579829709
594020.1181245933,1188559.8428245948,760013.9364970891,1106242.3748974644,650346.308624961,1014257.9013429234
421493.4721497373,602940.5814339165,980628.8654420667,1585350.5173829566,820281.7393074282,1547024.5868592868
418575.7736333841,559901.1608766101,868393.1507081612,1337890.8844360244,831956.3537026438,1311640.757672006
643143.0976635083,946483.252995961,892521.3221717454,1225203.8814119054,680657.6772181013,967860.4674287004
651994.3506165236,986842.1713076382,675712.598409094,899159.3375625726,674989.9631562786,912907.4148927996
477325.48006957496,650385.1285348325,857172.6155119636,1633056.2837969328,869415.8404607465,1760462.6966933715
623035.8496824305,917164.044605827,1385392.084535326,2030155.2341149347,1109016.7452156015,1668437.3817183473
368886.47614168725,530624.4318612531,555064.1216138462,806107.7209624487,540640.8928882465,768766.1988165645
346345.568747292,511009.4130935846,609777.5702536529,958886.8494543092,579912.1036193519,951572.1912180752
390616.8478846181,602380.9096018387,708647.0041574806,966248.4962458587,614752.3384727899,904164.3158550182
473935.8664405165,781916.4280884506,603240.8014342111,944749.488350182,576471.6957918,947907.9088772582
676134.5048782318,1171100.6075550755,943788.3987722925,1537880.462432222,752968.9077763596,1372711.9018524035
619057.8294898589,1261654.690625926,774770.9325806061,1081983.4899673674,723452.4981573778,1011090.3161852175
609497.7065460556,1160770.1410380087,709410.3988162423,1000103.4807657568,712469.3144658818,987601.1951605806
477030.7657978133,900029.2729010836,623263.3400031164,900502.5721649104,627413.3768487925,859108.5835911265
554029.8092439964,899543.5669990213,631353.3359490486,1085539.6474017077,671065.7898666183,1105493.6134605603
770372.5688279273,1459559.9134973192,865154.5964688887,1109727.0324407036,680810.9807825696,936515.9374078504
420700.58120434225,577544.9953733499,989815.9267653696,1511619.2315529294,814354.3168608204,1242869.4031074564
451261.0076224084,659854.7604413411,673720.7634421651,928116.0100391456,554066.048265187,825688.2741932061
315793.0327411822,434106.9351535575,603095.7470276091,1140369.8056006737,616791.6835335684,1124331.2232020078
393696.6482067488,527636.9691120654,791334.1415868801,1022797.4558369059,611714.1874618327,927341.7478390759
670257.1520217254,1094762.2287154512,833587.5411488,1216972.6499897577,798381.5440412953,1157076.0384097216
305793.55076336954,413945.6562840281,763478.8852496935,1015472.9239511071,540936.3764958963,934213.9511726705
502324.52026379126,794276.3742122804,708127.5758470693,966547.0926215163,604649.5663333618,830227.8580313327
465452.1400001835,618019.6184616184,692468.982903589,1010540.3884431976,652091.2517535783,1012291.5014513875
594974.4505813547,901239.1751392683,740072.9286536429,1013424.4372260938,672599.5559007914,880685.824710524
588044.1626794334,893211.7311714381,1092464.4365045847,1933106.0337185885,944046.6786236882,1779955.1908161568
489221.21327351674,845818.9770210512,919793.1753960843,1287860.6914873952,751457.4206835097,1280186.9632720295
784584.5965273117,1323707.710812389,942576.3817186783,1281430.3461146494,843868.3297442246,1179407.7867028129
714241.1373268432,1138728.384631183,1049099.6648420275,1401568.787284256,906474.5941883721,1270932.0541704944
