target_mae,target_rmse,source_mae,source_rmse,trans_source_mae,trans_source_rmse
385778.29694334225,531665.7001096146,1182360.7014374048,1748870.7004803084,832637.9198784244,1496139.7064390245
372420.4071509246,520169.6883697011,987017.8231306798,1439863.5791265487,730706.7698195578,1166717.5750489607
297370.67745308776,406696.01672683976,714923.943324626,971780.7379341609,563395.5795126609,794831.5389676292
485797.6932243412,1003491.8175278895,1041336.487905661,1490278.5525210877,856506.2506913337,1336017.9222434263
402344.47766752413,617928.0546238888,1121755.9208368016,1650798.7846751662,802943.6905473515,1319768.3313434108
379616.67436375585,516485.7671905307,787305.8095284795,1025309.7935346749,718693.4324166294,1056895.9848623606
335455.8995161102,514019.8261482986,710610.6889681995,1558359.5915610266,727362.9119806192,1508917.3936313079
339889.9317109693,458700.96544183797,970134.1455850068,1422930.0830868832,751161.0332637626,1274971.4661820997
340138.54598452454,548477.1365735072,857568.8431466642,1342732.4227938575,722227.4088048282,1275401.974487047
440680.8898468669,731617.3334032152,1036028.7051043963,1365289.8097155436,782938.215227583,1269006.450875453
343648.59854262735,490006.95309637376,954596.6197743024,1418153.3334279037,715403.9086569084,1068126.2235641568
539471.3207184094,852179.1329475709,921482.3133740894,1122536.7864832298,692697.0748346217,921383.0069420091
389162.11579455255,520210.15710522246,719351.4361553106,1183415.2135771806,663047.4160946696,1139553.108645904
340084.64899121964,461536.4225223822,810507.9654810237,1178533.9345221613,623603.269007438,971861.5191836726
386788.68095025216,530927.2488771683,1005454.4698013702,1311392.0043559584,895456.6629785168,1445325.1406991605
370233.2267216114,521889.9246744554,852249.5291036933,1080132.0830987487,581428.8529292408,839352.9694916777
337575.9195870777,482944.78114827623,611551.8399634126,806456.1095208707,503934.4497670573,690633.576619293
247664.42922921144,341915.6865726029,806273.9982396767,1437437.378723451,764862.9994718293,1498269.4796803228
282292.32269628585,417153.3272787286,742904.7096005772,1308502.7476007945,690002.9972865119,1328963.080009794
355718.92207485746,492963.09104308696,1064225.82171059,1537532.6490780928,767316.6287193587,1185908.6852056282
334834.3371076295,462161.5050877641,752678.4993674365,1193824.8090452303,671751.8913700404,1166962.5044480353
310516.47019737563,420612.22782937915,842575.7127183619,1155446.7777740832,668576.1246365259,1056859.482879106
290014.60843882733,413006.3389740215,679253.1792461403,888241.1239739269,518894.8557157137,724830.2092753833
352568.47267067205,477757.28653609153,940921.5446582532,1249217.5332000684,747410.4044054594,1096672.406766277
401317.58448427514,545422.1798509805,951755.6018044506,1674829.4075537282,842840.3160567578,1681391.4472897865
197962.96726295797,283836.99065359286,660296.4541586128,1016349.542072444,508221.8323881753,818916.769727861
321661.7025842505,483175.68625265954,1025411.8502195607,1626966.1510114574,776560.789740406,1439893.7168003821
234143.04351938778,315782.9150751043,775036.165207609,1074694.0652312634,630634.4334008634,943671.9311467028
368583.9164167829,564383.2324465818,1106073.9928500052,1503364.180487379,777978.461459003,1195942.3256835204
437619.2447845736,669708.979544427,1009992.5800798116,1235693.8151947798,717330.7362629954,933144.2778198546
312929.3439720092,450467.6533636406,1013878.8223581356,1611154.4076945952,882248.2789223895,1593525.4243020446
510575.868527222,747838.7701883594,914845.8271371797,1349641.7979068412,786776.7092984542,1120219.1358933954
334252.02080856275,467909.0134808372,820304.6206717032,1355097.2576843828,704728.364444882,1242932.8033838263
469031.763786074,654921.3133748476,1633878.796976695,2607696.394024944,1122505.5503642475,2171251.292726728
348268.06286743295,535565.6872952934,906087.6885165854,1375635.0072316176,795468.0098519918,1407849.3288284803
416612.4701848039,654965.6877462729,927493.8220116303,1788839.8224409544,864256.3324004939,1680154.9106686115
349634.9872445969,522030.0404603979,830727.0499146436,1369854.4285253326,717949.8278813044,1300259.5169662444
256275.49610884057,383791.35796841996,852650.4363400693,1457050.567984028,737888.0859530728,1418794.0003953478
253737.6625758854,367863.0994348264,793529.4183123154,1515309.0442129911,714580.9750992662,1503547.5152619705
344170.49254652055,496464.25841048366,785460.762610801,1076790.8333288983,612096.856031492,854967.3824346631
373514.9996869709,519560.91082431405,1117382.841383406,1630667.4822702778,788659.8900707848,1265011.1884556145
401237.7236908565,615670.36144327,991343.7170065764,1361937.599815796,753920.3098466687,1138639.379332427
316109.2631707672,394760.13287684816,1167384.4137771237,1558313.5762641996,746624.9512431772,1320178.0862601493
334420.7574981374,500503.18159327394,752914.1962465416,1251284.190764777,585636.3457091872,1014730.2957011502
349702.8682616465,508029.6417871762,1057388.7713495304,1392685.643450563,631021.2612924646,1093142.7722618338
361899.42850314936,567531.7762485187,1140568.9643820168,1742368.6657827816,761461.936622706,1526531.6349790413
317199.74805883865,453982.4924249705,1337877.015221902,1984259.3120928793,939716.0026312177,1535874.9567477128
460749.10071900336,645680.8006624285,1163410.405378536,1839885.638779439,1040655.4892985002,1808426.3434784475
355680.5827850635,479613.47673503665,1039100.510982929,1500260.8747414171,765016.7199807373,1326204.0748226922
478095.6864039384,772742.8023561265,1120287.9200478145,1510270.8671104836,796745.6925568379,1173273.3823262989
335472.6623544009,449042.55948845623,1083105.0790138617,1616522.8910107224,777758.6415910294,1325154.539389434
235830.20143033966,316100.6880914285,875998.7170864822,1340924.3903177222,693312.8769758828,1137241.0497065813
242799.45441127845,329229.05083308415,817030.5006478736,1176488.2252739528,575411.817144056,887042.6992364853
413160.387148861,556605.4700517462,1021414.7821102638,1395589.137609073,837441.0115294526,1346242.318608395
280781.4148677645,416776.3249180857,727859.6259271576,1056527.4263582905,629669.9645658708,1007705.7038202344
365663.6591947563,489177.37285062275,1025376.4876136922,1701097.9696490413,828824.0518829806,1602043.182130255
227408.1488201774,312609.24365095363,645277.8397400897,1092091.0806875485,575300.3851781157,1062705.4339746856
247777.7566986502,370968.6377135013,872782.9598837813,1521072.195897803,706460.8398954186,1328299.0541710462
364276.23375803145,565382.3539935158,1098208.9964460717,1427701.0748812768,812212.5178252953,1219311.280414247
261467.44811039176,503076.8867069554,876056.1997483746,1260094.2745755638,741307.6943681857,1194663.4852086774
259136.78454691943,351586.8340103025,829207.9693049992,1056626.5678346432,600174.5813410426,820689.7950349065
260036.24906491768,332275.6811258935,822069.8717992586,1199106.8834425071,641337.3839640822,1057654.4692167935
322575.91523111303,438961.95458206703,631803.1225366935,962724.2169536036,648496.2618908143,970824.1482099784
355244.48608150956,507035.0784582964,996626.8344749617,1409344.9113503043,764255.7881034219,1275096.8422299684
293681.8550772027,394018.087101334,829292.7130175761,1321987.0913778902,756438.1095813022,1267765.6809775187
295577.6033971384,431006.76891997556,706099.0573532968,1141660.415769794,586875.8706617374,1058553.396554698
348762.933680435,547288.8797226307,880543.4570632977,1163373.89574503,702632.0652576622,1097092.848345888
